16980,9,9,3,10,5,5,3
13202,15,10,6,8,10,3,5
13524,8,5,4,4,7,9,4
13231,9,11,3,10,5,2,4
19875,10,8,1,9,5,12,3
5348,9,11,7,10,9,3,6
11436,8,8,0,8,5,14,1
514,4,8,0,7,5,8,3
688,10,6,2,9,8,7,7
9239,10,8,11,8,6,5,7
5729,9,7,4,5,9,5,4
10657,8,11,6,6,5,5,5
13669,7,6,2,3,8,11,6
15221,11,5,5,7,9,9,6
2837,4,8,5,7,4,5,2
4966,9,7,8,7,4,6,3
4871,11,6,7,8,6,5,5
372,10,8,10,6,8,5,8
13212,6,7,5,7,6,7,3
3709,5,8,2,8,3,6,2
3975,6,11,8,6,5,7,5
16257,8,8,3,8,5,5,5
6122,11,8,1,4,5,11,3
9851,8,8,6,7,5,6,4
19914,4,5,2,5,5,9,2
7907,6,8,6,8,5,9,5
9593,9,8,2,7,4,1,2
17115,7,10,6,7,5,6,5
14231,8,9,2,9,7,11,4
10762,4,8,2,7,3,6,2
3463,9,6,4,8,6,7,5
283,7,6,5,5,8,4,6
12422,13,8,3,7,8,8,5
2727,3,8,0,0,2,0,1
5241,8,8,4,10,6,2,4
22,2,8,9,8,3,5,2
3728,7,7,4,6,6,8,5
8663,7,8,8,8,3,6,3
7106,8,8,3,8,6,5,4
12956,10,8,0,8,6,14,2
10185,14,9,4,10,7,3,4
5539,9,5,7,6,6,5,6
12266,0,8,1,7,2,2,0
9128,3,6,2,1,3,10,1
7562,11,11,7,8,6,7,6
10253,6,8,7,7,3,6,1
11817,1,8,3,8,3,6,1
6874,8,10,5,10,7,4,6
17251,3,10,5,8,3,8,3
7563,10,11,6,8,8,8,9
8577,10,8,8,7,6,6,3
18799,9,9,3,12,5,2,3
19974,9,6,2,9,5,6,2
8142,15,8,7,9,9,6,6
12357,9,10,4,11,5,3,2
10304,8,8,1,4,5,10,3
6740,5,8,6,7,5,6,3
16667,1,10,5,6,3,5,1
1567,7,7,3,7,8,5,5
1561,1,8,3,6,2,6,1
440,4,8,0,8,4,13,2
12390,1,8,0,7,2,11,1
15988,3,7,1,6,3,6,1
3232,9,8,5,8,6,6,3
14609,4,8,1,10,5,4,3
847,1,10,5,8,2,5,1
12311,10,9,8,5,6,6,7
13123,7,8,3,7,4,5,3
9363,7,8,5,7,5,4,4
488,8,4,2,4,6,8,5
7114,7,6,4,9,7,6,4
12641,5,7,1,7,3,6,1
12363,10,7,3,5,7,2,5
5346,14,8,7,6,7,9,4
16196,7,8,5,7,6,7,4
16213,10,6,3,4,10,10,7
2390,5,12,6,8,4,6,7
13592,8,7,4,6,5,8,3
18972,6,8,6,7,5,6,3
5161,7,9,5,8,5,7,3
17139,3,8,4,6,3,7,1
3874,10,8,1,7,5,6,3
16413,4,8,8,7,5,6,2
13530,6,6,1,3,3,1,1
4218,5,10,4,6,3,7,2
2001,5,8,1,4,4,11,1
7285,11,9,7,7,7,5,6
10917,5,9,5,6,5,6,3
1956,10,7,2,6,8,7,6
10899,10,8,4,7,6,6,4
10354,0,8,0,7,2,8,1
2466,6,10,4,9,4,4,4
14153,6,4,3,4,4,10,2
4593,6,8,7,7,4,7,3
16540,0,10,4,6,2,6,0
9767,8,7,0,7,5,5,2
15297,7,7,1,4,5,11,2
5523,9,8,0,7,6,6,5
5705,1,10,4,6,4,8,2
3026,12,8,5,5,5,7,3
19175,12,11,9,7,5,9,4
12220,10,8,7,8,6,6,6
19291,11,6,4,8,10,4,14
19552,9,4,5,8,7,8,7
15579,1,8,0,8,2,13,0
15727,9,8,0,11,4,8,1
10759,5,8,0,7,4,6,3
12264,9,8,3,5,6,7,5
17029,7,11,4,9,7,3,4
7972,0,10,5,8,2,6,0
1735,4,8,5,8,4,6,2
1596,11,7,4,7,7,7,3
19858,9,9,6,7,5,7,3
418,8,8,2,8,7,5,6
17763,6,8,0,8,6,12,1
19159,7,8,3,8,3,4,2
18022,8,8,4,7,4,6,3
10009,2,9,5,5,4,6,3
3746,11,8,5,10,5,4,6
6097,1,8,1,7,4,10,1
19948,5,4,2,6,4,9,2
7059,10,7,8,6,7,10,6
1361,13,4,4,6,5,6,2
1917,15,9,5,6,8,10,5
13995,3,5,2,5,2,9,1
9367,9,9,8,8,7,8,7
5943,1,9,6,7,3,6,2
15330,6,10,5,10,6,8,7
14437,8,10,4,5,5,8,4
14572,9,4,5,5,4,7,2
16802,10,8,3,7,2,6,2
12721,3,6,3,6,4,8,2
14598,8,7,2,6,7,7,4
15685,9,8,3,7,2,6,2
11057,12,13,7,9,4,8,4
9038,7,5,2,3,6,11,3
5146,9,9,4,8,6,5,4
15857,12,8,2,7,7,4,5
15517,1,8,4,7,3,5,2
9525,11,8,0,9,8,5,3
4229,5,6,3,5,3,9,2
19343,5,6,2,5,7,8,4
569,13,11,7,8,7,5,5
3249,2,8,4,7,4,5,3
10700,7,8,1,5,5,9,4
2037,2,10,4,6,4,8,2
2891,11,5,5,5,8,6,6
3938,5,6,2,4,5,9,2
8637,1,8,0,7,3,12,0
15619,7,5,7,10,5,6,7
14952,4,8,2,10,4,2,2
7757,7,6,6,7,6,10,4
437,6,8,1,9,7,9,4
13818,9,10,3,3,4,7,2
17732,3,8,0,7,4,9,3
12675,10,8,5,6,7,6,5
11793,9,6,2,3,8,9,5
13719,10,5,6,6,5,6,4
18295,11,10,3,6,6,9,4
8514,10,8,9,8,4,6,2
12056,10,10,7,8,5,6,5
7954,3,7,3,5,3,8,2
195,11,8,4,4,7,6,3
17089,9,10,8,6,5,6,5
3929,5,8,3,8,4,6,4
10916,4,7,2,4,4,9,1
2453,1,8,3,6,2,6,1
9167,7,9,5,6,5,5,4
13403,5,9,2,9,5,11,2
9998,9,9,3,8,6,6,10
18396,7,5,2,4,5,10,2
11110,9,7,3,7,6,6,5
11397,8,8,9,8,5,7,7
7354,5,10,5,7,3,6,2
2902,10,6,14,6,6,7,6
5435,7,10,9,6,4,6,3
988,6,7,8,7,4,7,3
11186,3,7,1,6,3,2,1
16417,5,9,4,8,5,4,3
3902,10,12,7,11,9,3,6
18296,10,7,1,6,5,0,2
11795,10,7,2,9,11,4,5
6481,7,8,4,7,4,6,2
9936,5,10,3,3,4,4,2
3211,4,9,2,7,4,5,2
9028,8,7,4,8,5,6,3
11527,13,8,5,5,6,7,4
9185,0,8,0,7,1,10,0
4142,4,8,4,6,4,7,2
6668,1,6,1,6,3,7,2
18197,8,11,6,5,4,3,2
6933,9,7,2,7,10,5,4
11430,6,7,8,8,4,6,3
4843,13,8,5,5,6,8,4
11296,2,8,1,11,4,3,2
13318,8,7,3,5,5,9,2
7104,0,8,0,7,2,12,0
19439,7,8,7,7,6,7,7
19355,6,7,6,9,6,7,4
3666,11,9,8,6,4,6,2
1708,11,8,0,7,5,3,3
6305,8,11,6,7,4,6,2
2882,3,7,1,6,5,7,2
1084,4,8,4,7,4,6,3
12065,5,8,3,7,6,1,2
14006,3,9,4,5,3,6,1
12954,2,8,1,10,2,4,1
19761,9,9,5,8,6,6,3
12842,4,7,7,3,4,6,2
7158,3,8,1,6,2,7,1
4636,10,8,0,7,7,9,4
12923,6,9,8,8,6,7,5
10795,2,5,3,7,4,7,2
7275,5,8,4,7,5,5,4
1834,2,10,4,8,3,6,2
14473,4,3,4,4,4,10,2
15897,8,7,3,8,4,5,3
18600,9,10,6,9,7,5,5
18246,11,8,3,9,6,6,3
11185,4,8,3,6,3,6,2
13832,7,8,6,7,4,8,4
16896,7,7,1,6,5,11,3
491,1,9,4,5,3,6,2
18934,9,11,7,8,6,6,6
5151,3,7,1,5,4,7,1
6664,9,8,1,7,6,12,2
3104,4,8,3,9,5,4,3
19958,9,8,5,8,4,4,2
18309,7,6,2,2,4,9,1
15994,8,7,3,4,6,9,5
6866,5,9,4,10,6,7,6
15217,8,7,3,6,7,8,4
17900,7,8,3,9,5,2,2
15756,0,10,5,8,2,6,1
19601,0,8,0,7,2,8,0
15287,13,11,4,11,8,2,4
5995,8,8,7,8,7,7,6
2809,0,8,3,7,1,6,0
11499,10,8,0,7,5,11,1
9673,10,7,1,6,5,7,2
9849,10,11,6,7,6,6,3
11585,5,7,6,7,5,10,4
5913,10,7,7,7,11,4,10
8598,9,11,2,12,5,1,3
9153,8,10,6,9,6,5,4
17766,15,10,6,6,8,8,5
7662,3,8,1,11,2,4,1
15968,7,7,5,7,6,5,7
6594,9,6,3,5,9,10,5
11559,6,7,2,5,4,2,2
18368,3,7,4,6,4,8,2
3570,10,4,3,7,7,8,5
7088,8,8,0,9,5,12,1
15661,12,11,8,8,6,4,3
14323,10,9,1,6,6,12,3
14251,4,8,0,0,5,1,1
7974,1,8,0,7,2,8,1
15612,9,8,0,7,3,11,1
18060,11,10,6,7,5,7,5
16421,5,8,7,7,3,6,2
11867,4,7,1,4,4,11,1
12491,11,6,5,7,7,8,4
18426,8,11,9,7,7,4,7
7266,5,10,4,6,4,8,2
1273,9,6,8,9,8,8,10
11124,6,7,3,8,4,5,2
18054,9,6,2,6,4,8,2
4726,11,9,4,7,8,5,5
14489,1,8,1,8,2,1,0
4485,4,8,8,7,5,6,2
10636,2,6,3,7,4,7,3
520,7,8,0,7,4,3,2
5742,5,6,3,5,3,9,2
15342,3,9,4,7,3,6,1
1152,10,8,1,7,5,11,5
11218,6,6,7,6,6,6,5
18994,3,8,0,5,3,10,1
11941,11,9,3,6,6,6,6
8939,3,8,3,8,3,6,2
17743,9,8,2,7,7,7,7
183,4,7,9,8,4,5,2
14162,14,7,2,9,10,6,5
7383,7,8,5,7,5,5,3
18313,7,8,4,4,4,6,2
5753,7,8,2,8,9,6,5
5329,10,7,10,7,8,6,9
19350,0,8,2,3,1,9,0
6865,7,7,5,10,5,5,5
2333,7,11,8,7,6,6,6
6120,10,7,5,7,6,5,4
9301,5,8,2,7,4,2,2
10114,6,8,0,7,3,6,3
3852,5,8,2,8,6,6,4
3764,11,11,5,9,9,3,6
6573,7,9,2,7,6,6,5
5703,4,8,1,9,5,5,3
14729,11,8,4,7,5,6,4
16143,5,9,2,10,6,2,2
14542,9,6,2,4,5,10,4
14212,9,4,4,3,9,12,6
11485,8,7,1,4,8,11,4
13727,8,8,1,7,3,6,2
10495,13,8,5,8,8,4,6
13071,9,9,3,7,6,11,4
12460,10,6,5,8,7,5,5
5661,1,8,1,6,4,11,1
10166,10,6,4,6,8,6,4
4869,7,5,7,5,7,7,6
19342,7,8,0,7,4,9,3
8758,7,7,2,3,6,10,4
16422,7,7,2,5,6,12,2
18636,10,10,9,6,4,6,4
16268,7,8,9,6,7,4,6
13711,3,10,5,7,2,5,1
16670,13,8,4,10,7,3,4
7407,10,11,5,6,4,6,5
18311,3,7,1,6,4,6,1
11541,13,6,3,11,10,7,6
8509,8,8,0,7,5,12,3
5038,9,7,8,6,8,7,9
10138,9,7,1,4,5,10,3
16369,7,8,0,7,4,11,3
6438,4,10,4,9,3,5,2
1462,0,8,3,6,1,6,0
4150,6,8,4,6,7,6,5
17598,10,4,10,8,13,6,15
9184,1,7,1,5,3,10,1
11896,0,8,2,3,1,8,0
9002,9,6,6,7,7,6,8
18210,5,8,0,0,6,1,2
10065,13,7,5,7,7,5,4
2349,11,8,3,9,7,6,3
15431,3,8,0,7,4,6,2
8981,3,8,1,7,4,7,3
8219,6,7,2,5,4,2,2
16628,10,8,8,7,5,6,3
15252,7,6,6,7,7,5,7
18925,0,8,0,7,2,12,0
9655,6,8,1,7,5,9,3
4177,4,7,3,6,6,7,3
7268,8,8,8,7,4,6,2
12148,10,6,1,9,6,5,4
2842,1,8,2,7,1,6,0
1768,15,8,1,10,12,3,6
4351,9,8,0,10,5,3,2
12000,7,6,2,3,4,12,2
17339,3,9,5,8,4,6,3
9304,7,8,7,6,6,7,6
4767,10,8,0,0,4,0,1
16069,6,11,3,3,4,6,2
7971,5,9,7,5,7,4,6
9751,10,5,2,4,6,8,3
14730,3,7,1,4,4,9,2
17875,6,7,1,5,4,8,3
1109,9,10,7,7,8,5,7
14137,9,4,13,7,8,5,11
19668,0,8,0,7,2,9,1
7100,8,6,5,7,5,7,3
7505,7,8,5,8,6,7,8
15493,4,8,0,7,5,6,3
3361,9,7,3,5,4,6,3
2711,9,7,2,7,6,7,7
13394,4,7,3,7,4,6,2
11674,2,8,5,6,4,5,3
11509,13,11,8,7,6,6,5
13793,7,8,0,14,3,2,1
16967,11,5,2,3,8,11,5
6164,8,7,2,2,3,10,2
7663,9,8,8,7,10,6,11
17564,9,8,8,7,4,6,2
9424,11,6,2,3,6,12,2
16227,8,9,5,8,5,5,4
4953,11,8,1,7,6,6,3
15455,12,8,3,7,6,7,3
1467,8,8,0,7,3,10,2
18182,9,11,2,4,5,5,2
1159,0,10,5,8,2,5,1
16818,1,8,0,7,3,13,0
3742,1,8,4,8,3,6,1
4033,15,7,7,8,7,5,5
19936,6,1,10,6,5,6,5
12045,6,8,0,5,5,11,1
14584,3,8,3,7,5,6,2
1783,6,8,0,7,0,6,0
5488,11,7,1,9,6,4,2
15853,4,6,2,6,4,7,3
12554,11,4,3,5,7,7,3
6845,14,4,4,5,7,8,4
2996,0,8,0,2,1,2,0
608,11,7,3,8,7,1,4
10614,7,8,2,6,4,2,2
19550,6,8,5,7,6,5,4
9516,6,8,0,8,4,9,2
12418,10,7,10,8,6,9,6
17299,9,8,3,7,2,6,2
3167,7,5,3,5,4,9,2
5579,6,8,2,7,6,5,3
10929,5,8,4,7,5,6,2
12546,7,6,3,3,7,11,4
2821,2,6,3,9,5,7,4
8290,9,8,8,7,5,6,3
15412,6,8,3,6,5,2,2
18392,9,8,4,7,5,4,3
5612,10,6,1,4,5,1,4
4685,7,5,7,9,4,9,4
19804,9,12,5,10,8,3,7
19020,2,9,5,5,5,6,3
5381,6,8,9,8,5,6,2
9050,9,10,5,7,8,9,9
2451,6,10,7,8,4,7,4
18837,4,8,2,7,4,7,3
13308,1,8,0,7,2,8,1
7650,3,5,2,6,3,9,1
14436,3,8,2,11,3,2,1
16056,9,6,8,8,6,6,5
18477,10,9,4,11,9,3,6
10119,8,8,0,6,5,9,4
546,9,8,0,0,4,0,2
8338,4,8,5,8,4,6,3
4505,8,6,3,4,7,10,5
18836,9,6,4,4,5,8,4
10946,1,8,2,7,0,6,0
16245,7,6,8,4,6,8,5
16922,9,11,6,5,4,4,3
3327,10,10,4,5,6,8,5
17380,12,11,8,10,5,4,4
18440,8,6,2,1,4,10,3
15479,6,9,4,8,6,3,4
18652,9,8,4,7,4,6,3
6999,9,8,1,7,5,12,3
4723,4,7,3,5,4,9,1
871,8,7,6,8,5,6,6
10535,11,8,7,5,8,6,9
16645,11,8,3,9,12,4,7
3999,2,7,3,6,5,12,2
6220,8,11,5,6,4,4,4
15347,12,7,2,7,8,4,3
13503,2,9,6,7,3,6,3
8620,4,7,3,6,5,8,3
12945,8,7,9,6,4,6,4
15728,8,6,2,1,4,10,3
18667,8,9,3,11,5,3,3
13252,8,9,4,10,8,2,5
9624,11,7,7,3,4,5,3
8296,4,8,0,0,4,1,1
11547,9,10,4,5,7,8,5
8710,8,7,9,6,4,6,4
5695,6,9,5,6,5,6,4
9392,7,7,0,7,5,5,2
4424,9,6,3,5,7,9,3
13067,0,9,7,7,2,6,1
19895,5,7,3,8,1,6,1
8060,9,9,4,8,6,7,8
1778,9,8,0,9,5,11,2
2005,6,7,2,4,6,11,3
10284,10,7,7,9,6,11,5
8050,4,7,0,7,5,6,2
3474,9,6,0,1,6,11,3
10845,7,10,4,10,7,2,4
14626,9,5,7,7,8,6,8
19794,12,9,7,6,4,6,3
8762,10,10,4,9,4,1,2
9925,4,10,3,8,4,4,2
3642,10,1,10,5,8,7,9
12776,9,7,1,10,4,3,2
1424,9,5,3,4,5,10,3
5587,1,6,1,7,2,6,1
6563,9,6,4,5,6,8,3
3399,7,10,5,8,4,6,2
13576,5,9,5,5,4,6,3
8023,10,10,6,8,5,6,7
16634,9,7,5,4,11,10,8
4244,9,14,9,9,7,9,8
11997,6,9,5,9,5,5,3
7713,5,8,4,8,7,5,4
10815,7,8,0,7,4,6,2
950,8,8,8,7,4,6,3
5521,1,8,0,7,2,8,1
7685,5,8,4,7,5,5,3
17553,7,7,3,8,5,5,3
12108,3,8,0,7,5,9,3
5646,8,11,6,7,5,6,2
11736,10,7,9,9,4,5,4
11208,5,8,2,7,3,2,2
19127,4,8,2,8,4,4,2
15606,10,9,4,8,6,7,6
17850,6,8,0,7,0,6,1
7089,4,8,3,7,3,6,2
19285,9,9,9,7,4,6,4
6597,11,11,5,6,4,5,5
1208,9,9,3,7,5,9,2
14461,4,8,6,8,4,6,2
19473,9,8,1,4,7,10,5
8351,8,6,6,7,6,7,4
6024,9,9,7,3,4,7,4
2706,9,8,4,5,9,8,8
78,7,8,3,12,5,2,3
7781,7,7,3,7,5,6,4
913,15,7,4,8,8,7,4
4030,6,4,7,9,6,7,9
2175,9,10,5,7,8,8,7
14046,6,5,7,5,5,6,5
8818,1,9,6,4,1,6,1
13827,8,4,13,8,6,6,8
275,4,8,3,9,4,4,2
18578,11,7,6,7,7,6,4
19779,5,4,2,5,5,10,2
17145,3,8,6,7,2,6,1
2737,10,8,3,5,9,8,6
7865,2,8,6,8,4,6,2
10314,6,8,0,7,3,13,1
12423,6,7,3,7,6,6,3
15516,3,8,7,7,2,6,1
6084,0,8,0,7,2,8,0
15411,15,7,3,6,8,7,4
731,14,8,8,8,7,6,5
15501,8,8,9,8,6,6,6
10747,10,6,0,7,6,6,6
15840,10,8,3,8,5,4,5
10555,1,8,0,8,2,12,0
15880,6,8,7,9,5,7,8
9847,7,8,0,7,7,8,3
15622,3,10,4,7,3,6,1
10015,7,7,1,7,6,6,3
18969,5,7,3,7,4,6,3
13367,6,11,2,3,3,6,1
13550,3,6,1,4,2,2,1
4073,7,2,11,6,6,6,7
14654,7,6,2,4,7,9,6
17677,7,7,3,7,4,7,4
16846,10,9,5,7,7,5,6
7132,7,7,6,7,6,7,5
18076,4,8,9,8,3,6,2
11860,9,7,7,7,4,6,4
13815,10,9,4,6,5,7,4
4018,0,8,0,7,2,8,1
19075,6,7,3,7,7,6,3
15169,8,7,4,6,7,11,5
10168,11,8,0,8,5,14,2
9265,12,7,6,5,6,5,5
18494,9,9,6,6,6,4,5
